,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,coded_geo,price
7087,2,9,3.38,1,223,0,1,0,0,0,0,1,0,176.42857142857142,71
7088,4,9,1.04,1,89,0,0,1,0,0,1,0,0,141.07947981342477,112
7089,1,14,1.53,1,356,0,0,0,1,0,1,0,0,241.6153846153846,50
7090,3,3,0.05,1,0,0,1,0,0,0,1,0,0,299.35483870967744,120
7091,3,0,0.0,1,89,0,0,1,0,0,0,1,0,255.2,150
7092,5,4,2.67,1,93,0,0,1,0,0,1,0,0,226.44444444444446,349
7093,1,2,1.18,1,326,0,0,1,0,0,0,1,0,261.6666666666667,60
7094,2,118,2.93,1,283,0,0,1,0,0,0,1,0,104.5,70
7095,2,0,0.0,1,0,0,0,1,0,0,0,1,0,141.07947981342477,115
7096,4,6,0.16,1,0,0,1,0,0,0,0,1,0,196.83333333333334,65
7097,30,9,0.14,1,0,0,0,1,0,0,1,0,0,62.6,99
7098,3,22,0.25,1,0,0,0,1,0,0,1,0,0,130.0909090909091,145
7099,2,4,1.52,1,79,0,1,0,0,0,0,1,0,113.0,365
7100,3,0,0.0,2,0,0,0,1,0,0,1,0,0,140.8125,225
7101,2,0,0.0,2,30,0,1,0,0,0,1,0,0,194.47058823529412,499
7102,2,0,0.0,2,0,0,1,0,0,0,1,0,0,77.5,219
7103,1,0,0.0,1,0,1,0,0,0,0,0,1,0,66.4,99
7104,2,9,0.24,1,0,0,0,1,0,0,1,0,0,159.78947368421052,275
7105,3,10,0.85,1,0,0,0,1,0,0,0,1,0,192.25925925925927,52
7106,2,0,0.0,1,0,0,0,1,0,0,0,1,0,56.5,66
7107,1,0,0.0,1,365,0,0,1,0,0,1,0,0,143.25,100
7108,2,11,2.39,4,314,0,1,0,0,0,0,1,0,169.8181818181818,85
7109,1,0,0.0,1,0,0,0,1,0,0,1,0,0,152.66666666666666,250
7110,2,6,0.24,1,0,0,0,1,0,0,1,0,0,175.75,225
7111,1,24,0.98,7,0,0,1,0,0,0,0,0,1,85.44444444444444,50
7112,3,20,3.21,1,33,0,1,0,0,0,1,0,0,141.07947981342477,118
7113,1,0,0.0,1,0,0,0,0,1,0,0,1,0,74.5,50
7114,22,37,1.35,2,69,0,0,0,1,0,0,1,0,162.07692307692307,75
7115,2,4,0.12,1,0,0,1,0,0,0,1,0,0,154.72727272727272,105
7116,1,0,0.0,1,312,0,0,1,0,0,1,0,0,261.6666666666667,200
7117,4,42,2.69,1,244,0,1,0,0,0,1,0,0,75.0,150
7118,4,6,0.88,2,140,0,0,0,1,0,1,0,0,176.3913043478261,110
7119,2,36,2.76,1,144,0,1,0,0,0,0,1,0,70.5,25
7120,2,95,4.09,1,51,0,1,0,0,0,0,1,0,134.78947368421052,80
7121,2,1,0.03,1,88,0,0,0,1,0,0,1,0,145.5,98
7122,8,7,0.14,1,0,0,1,0,0,0,1,0,0,141.07947981342477,135
7123,1,28,1.14,1,13,0,0,0,1,0,1,0,0,141.07947981342477,50
7124,1,2,0.09,1,0,0,0,1,0,0,1,0,0,99.0,130
7125,1,102,2.56,1,269,0,1,0,0,0,0,1,0,109.0,89
7126,2,5,0.24,1,0,0,0,1,0,0,1,0,0,86.75,95
7127,4,17,0.85,1,9,0,1,0,0,0,1,0,0,169.25,107
7128,2,0,0.0,1,0,0,1,0,0,0,0,1,0,204.28571428571428,85
7129,5,3,0.08,2,23,0,1,0,0,0,1,0,0,141.07947981342477,650
7130,1,1,0.02,1,0,0,1,0,0,0,0,1,0,146.16666666666666,61
7131,3,220,3.11,2,0,0,1,0,0,0,1,0,0,186.5,130
7132,3,1,0.05,1,0,0,0,1,0,0,1,0,0,141.07947981342477,199
7133,3,6,0.32,1,0,0,0,1,0,0,1,0,0,79.05882352941177,300
7134,2,31,0.83,1,0,0,0,1,0,0,1,0,0,165.48,135
7135,3,16,1.67,2,81,0,1,0,0,0,1,0,0,146.0,335
7136,3,0,0.0,1,90,0,0,1,0,0,1,0,0,247.85714285714286,350
7137,1,113,2.87,2,352,0,1,0,0,0,0,1,0,125.0,50
7138,3,35,0.72,1,113,0,1,0,0,0,0,1,0,101.0,53
7139,5,3,0.33,1,0,0,1,0,0,0,1,0,0,69.5,80
7140,2,7,2.63,1,352,0,1,0,0,0,1,0,0,269.0833333333333,180
7141,2,1,0.05,1,0,0,1,0,0,0,0,1,0,156.32258064516128,70
7142,30,0,0.0,7,310,0,0,1,0,0,1,0,0,374.64285714285717,300
7143,4,22,1.18,3,147,1,0,0,0,0,0,1,0,121.5,42
7144,5,0,0.0,1,4,0,0,1,0,0,1,0,0,70.16666666666667,150
7145,6,1,0.02,1,0,0,1,0,0,0,1,0,0,251.0,100
7146,2,168,3.93,1,65,0,0,1,0,0,1,0,0,160.33333333333334,199
7147,2,26,0.76,4,280,0,0,1,0,0,0,1,0,97.28571428571429,110
7148,30,7,0.27,2,294,0,0,0,1,0,0,1,0,146.0,35
7149,10,4,0.16,1,0,0,0,1,0,0,1,0,0,141.07947981342477,145
7150,2,0,0.0,1,0,0,1,0,0,0,1,0,0,208.34782608695653,99
7151,6,0,0.0,1,0,0,0,0,1,0,1,0,0,190.0,110
7152,3,0,0.0,1,344,0,1,0,0,0,1,0,0,131.88235294117646,425
7153,5,0,0.0,1,0,0,1,0,0,0,1,0,0,188.5,200
7154,3,1,0.02,1,0,0,0,1,0,0,0,1,0,68.0,112
7155,2,29,1.58,1,18,0,0,1,0,0,1,0,0,148.875,200
7156,4,0,0.0,1,0,0,0,0,1,0,1,0,0,121.0,45
7157,30,5,0.09,52,311,0,0,1,0,0,1,0,0,274.6666666666667,116
7158,3,10,3.23,2,8,0,0,1,0,0,1,0,0,201.0,240
7159,5,0,0.0,1,37,0,1,0,0,0,0,1,0,80.33333333333333,70
7160,3,32,0.42,2,365,0,1,0,0,0,0,1,0,67.66666666666667,150
7161,1,4,1.18,1,89,0,1,0,0,0,0,1,0,61.4,150
7162,1,0,0.0,1,0,0,0,0,1,0,1,0,0,512.5,70
7163,2,19,0.28,1,0,0,0,1,0,0,1,0,0,468.0,100
7164,6,0,0.0,1,0,0,0,1,0,0,0,1,0,148.05882352941177,72
7165,3,34,3.37,1,80,0,0,1,0,0,1,0,0,249.375,450
7166,29,2,0.24,96,323,0,0,1,0,0,1,0,0,121.25,187
7167,2,32,0.5,1,0,0,1,0,0,0,0,1,0,141.07947981342477,40
7168,1,5,0.06,2,0,0,0,1,0,0,0,1,0,102.5,120
7169,3,1,0.25,1,0,0,1,0,0,0,0,1,0,59.666666666666664,60
7170,3,26,0.51,1,96,0,0,1,0,0,1,0,0,50.333333333333336,250
7171,1,0,0.0,1,0,0,1,0,0,0,0,1,0,100.75,90
7172,1,2,0.48,2,0,0,0,1,0,0,0,1,0,86.0,80
7173,30,3,0.12,10,350,0,0,1,0,0,1,0,0,132.0,150
7174,31,7,0.96,33,338,0,0,1,0,0,1,0,0,107.5,150
7175,3,3,1.88,1,355,0,1,0,0,0,1,0,0,189.77777777777777,300
7176,1,4,0.07,4,165,0,1,0,0,0,1,0,0,241.6153846153846,250
7177,2,11,0.77,2,156,0,1,0,0,0,0,1,0,116.625,65
7178,1,27,4.58,2,76,0,0,1,0,0,0,1,0,199.125,94
7179,5,33,0.76,1,28,0,0,1,0,0,1,0,0,159.85714285714286,250
7180,28,0,0.0,1,340,0,0,1,0,0,1,0,0,171.66666666666666,175
7181,2,28,0.56,3,0,0,1,0,0,0,0,1,0,123.71428571428571,50
7182,5,120,3.91,1,52,0,0,1,0,0,0,1,0,70.71428571428571,139
7183,3,106,2.28,1,52,0,1,0,0,0,1,0,0,174.3,100
7184,2,2,0.1,1,0,0,1,0,0,0,0,1,0,138.5,60
7185,2,172,2.32,2,345,0,0,0,1,0,1,0,0,104.5,84
7186,1,6,0.16,1,0,0,0,1,0,0,0,1,0,119.28571428571429,45
7187,4,8,0.13,1,196,0,0,1,0,0,1,0,0,132.125,350
7188,3,96,1.9,1,333,0,0,0,1,0,1,0,0,110.125,275
7189,25,0,0.0,1,0,0,0,1,0,0,0,1,0,96.64,36
7190,2,106,4.73,1,188,0,0,0,1,0,1,0,0,105.27272727272727,295
7191,2,1,0.04,2,0,0,0,1,0,0,0,1,0,91.25,100
7192,1,45,1.13,1,322,0,0,1,0,0,0,1,0,108.0,125
7193,6,5,0.31,1,0,0,0,1,0,0,1,0,0,122.5,100
7194,2,4,0.36,2,28,0,1,0,0,0,0,1,0,172.5,95
7195,1,68,5.86,3,310,0,0,1,0,0,0,1,0,171.4,62
7196,7,2,0.14,2,0,0,1,0,0,0,1,0,0,118.75,150
7197,30,0,0.0,121,148,0,0,1,0,0,1,0,0,80.0,369
7198,1,0,0.0,1,0,0,0,1,0,0,0,1,0,63.0,275
7199,28,92,1.37,1,14,0,0,1,0,0,1,0,0,196.77272727272728,299
7200,1,4,1.46,3,341,0,0,1,0,0,1,0,0,109.57142857142857,236
7201,1,111,6.08,2,238,0,0,1,0,0,1,0,0,162.52941176470588,105
7202,1,69,3.15,1,127,0,1,0,0,0,1,0,0,70.25,150
7203,7,39,0.41,1,44,0,0,1,0,0,1,0,0,125.4,169
7204,5,0,0.0,3,364,0,0,1,0,0,0,1,0,183.21428571428572,78
7205,5,20,0.89,1,16,0,0,0,1,0,0,1,0,247.85714285714286,45
7206,2,189,2.32,4,238,1,0,0,0,0,1,0,0,90.25,49
7207,4,22,0.23,1,0,0,0,1,0,0,1,0,0,116.77777777777777,150
7208,31,1,0.18,33,327,0,0,1,0,0,1,0,0,95.75,350
7209,2,3,0.07,1,0,0,0,1,0,0,0,0,1,176.75,169
7210,2,175,3.45,2,349,0,0,0,1,0,0,1,0,260.0,70
7211,2,12,2.0,13,304,0,0,1,0,0,1,0,0,164.73076923076923,240
7212,2,31,2.31,2,36,0,1,0,0,0,0,1,0,97.75,40
7213,2,8,0.26,1,365,0,0,1,0,0,0,1,0,301.42105263157896,143
7214,30,6,0.17,4,219,1,0,0,0,0,0,1,0,387.2,25
7215,2,2,0.2,1,0,0,0,0,1,0,0,1,0,70.5,54
7216,3,61,0.9,1,190,0,1,0,0,0,1,0,0,141.07947981342477,170
7217,3,7,0.68,2,11,0,1,0,0,0,0,1,0,95.0,70
7218,4,8,1.06,1,0,0,0,1,0,0,1,0,0,181.2,115
7219,2,41,2.78,10,359,0,1,0,0,0,0,1,0,72.66666666666667,60
7220,30,13,0.25,1,0,0,0,1,0,0,1,0,0,95.22222222222223,90
7221,1,0,0.0,1,0,0,1,0,0,0,0,1,0,173.66666666666666,27
7222,1,13,1.13,2,351,0,0,1,0,0,0,1,0,169.8181818181818,100
7223,3,2,0.1,1,0,0,1,0,0,0,1,0,0,109.57142857142857,95
7224,7,9,0.25,1,364,1,0,0,0,0,0,1,0,80.8,85
7225,1,7,0.4,8,140,0,1,0,0,0,0,1,0,46.0,55
7226,30,3,0.11,21,255,0,1,0,0,0,1,0,0,177.22222222222223,270
7227,2,7,0.23,5,0,0,1,0,0,0,0,1,0,159.0,60
7228,2,8,0.43,1,0,0,0,1,0,0,1,0,0,105.27272727272727,270
7229,1,1,0.06,4,0,1,0,0,0,0,0,1,0,95.0,45
7230,3,0,0.0,1,0,0,0,1,0,0,0,1,0,94.375,150
7231,4,4,0.11,1,0,0,0,0,1,0,1,0,0,104.0,300
7232,4,18,0.39,1,30,0,1,0,0,0,1,0,0,201.66666666666666,140
7233,2,3,0.42,1,0,0,0,1,0,0,0,1,0,172.5,80
7234,2,13,2.89,1,247,0,0,0,0,1,1,0,0,192.8,65
7235,1,108,4.49,3,116,0,0,1,0,0,0,1,0,141.07947981342477,129
7236,3,33,0.97,8,356,0,1,0,0,0,1,0,0,141.07947981342477,85
7237,2,396,7.71,1,143,0,0,1,0,0,0,1,0,141.07947981342477,163
7238,1,25,0.7,1,0,0,1,0,0,0,0,1,0,82.5,82
7239,1,28,3.07,1,161,1,0,0,0,0,0,1,0,141.07947981342477,45
7240,1,39,3.35,1,5,0,0,1,0,0,0,1,0,175.5,244
7241,3,11,0.87,3,219,0,0,1,0,0,0,1,0,235.5,60
7242,4,0,0.0,8,0,0,0,1,0,0,1,0,0,84.0,299
7243,2,8,4.44,2,330,0,0,1,0,0,0,1,0,156.32258064516128,55
7244,7,0,0.0,1,0,0,1,0,0,0,0,1,0,157.0,45
7245,2,21,2.27,1,30,0,0,0,1,0,0,1,0,139.41666666666666,40
7246,1,4,1.6,9,275,0,0,1,0,0,0,1,0,305.4117647058824,100
7247,2,2,0.29,1,0,0,0,0,1,0,0,1,0,247.0,60
7248,1,38,3.68,1,349,1,0,0,0,0,1,0,0,171.33333333333334,130
7249,1,4,0.08,1,0,0,1,0,0,0,0,1,0,86.5,65
7250,1,2,0.09,2,0,0,1,0,0,0,0,1,0,211.73684210526315,90
7251,1,265,4.5,1,36,0,0,1,0,0,0,1,0,80.36363636363636,90
7252,2,28,0.7,1,0,0,1,0,0,0,1,0,0,227.53846153846155,175
7253,1,5,1.35,1,89,0,1,0,0,0,0,1,0,72.38461538461539,40
7254,2,3,0.08,1,0,0,1,0,0,0,1,0,0,157.14285714285714,75
7255,2,0,0.0,1,0,0,0,1,0,0,0,0,1,216.5,70
7256,7,0,0.0,1,0,0,1,0,0,0,0,1,0,183.64285714285714,38
7257,4,77,1.81,1,21,0,0,1,0,0,0,1,0,131.0,240
7258,3,14,2.46,1,9,0,1,0,0,0,0,1,0,74.5,60
7259,30,0,0.0,52,353,0,0,1,0,0,1,0,0,182.0,120
7260,2,1,0.16,1,50,0,0,1,0,0,0,1,0,92.41666666666667,43
7261,5,91,1.63,2,260,0,0,1,0,0,1,0,0,79.0,129
7262,7,3,0.11,1,0,0,0,1,0,0,1,0,0,141.66666666666666,123
7263,2,19,1.58,2,32,0,0,1,0,0,0,1,0,249.14285714285714,130
7264,1,32,1.04,2,0,0,0,1,0,0,0,1,0,141.07947981342477,90
7265,1,1,0.05,1,0,0,1,0,0,0,0,1,0,85.75,45
7266,3,175,3.89,1,132,0,0,1,0,0,1,0,0,85.8,305
7267,1,1,0.05,1,0,0,0,1,0,0,0,1,0,145.66666666666666,75
7268,2,1,0.05,1,0,0,1,0,0,0,0,1,0,86.5,35
7269,4,1,0.15,1,0,0,1,0,0,0,0,1,0,102.66666666666667,50
7270,1,1,0.04,2,0,0,1,0,0,0,0,1,0,181.72727272727272,50
7271,2,13,0.25,1,10,0,0,1,0,0,1,0,0,212.5,159
7272,3,1,0.03,1,0,0,0,1,0,0,1,0,0,83.42857142857143,90
7273,12,1,0.03,1,0,0,1,0,0,0,0,1,0,141.07947981342477,95
7274,2,0,0.0,1,0,0,1,0,0,0,1,0,0,118.48,150
7275,28,12,0.31,1,77,0,0,1,0,0,1,0,0,141.91666666666666,115
7276,5,12,0.47,1,130,0,0,1,0,0,1,0,0,215.0,625
7277,3,1,0.03,1,0,0,0,1,0,0,1,0,0,141.07947981342477,170
7278,2,83,4.08,2,40,0,0,1,0,0,0,1,0,273.5,100
7279,1,26,2.65,2,123,1,0,0,0,0,0,1,0,167.3,28
7280,1,0,0.0,1,363,1,0,0,0,0,0,1,0,62.0,50
7281,3,8,0.24,12,365,0,0,1,0,0,0,1,0,102.5,599
7282,2,232,4.31,1,261,0,1,0,0,0,1,0,0,111.0,196
7283,3,8,1.06,2,23,0,0,1,0,0,1,0,0,78.42857142857143,241
7284,7,4,0.17,1,0,0,0,1,0,0,1,0,0,193.78571428571428,138
7285,3,27,1.46,1,0,0,0,1,0,0,1,0,0,70.0,109
7286,3,0,0.0,1,0,0,0,1,0,0,0,1,0,58.0,120
7287,2,4,0.14,1,3,0,0,1,0,0,1,0,0,150.0,153
7288,7,25,1.1,2,42,0,0,1,0,0,0,1,0,109.0,60
7289,1,2,2.0,1,311,0,0,1,0,0,0,1,0,130.25,120
7290,1,1,0.02,1,0,0,0,0,1,0,0,1,0,64.2,85
7291,6,22,0.28,2,354,0,0,1,0,0,1,0,0,156.66666666666666,200
7292,3,14,1.12,1,5,0,1,0,0,0,1,0,0,52.5,95
7293,4,17,0.53,1,0,0,1,0,0,0,0,0,1,202.75,40
7294,30,0,0.0,1,83,0,0,1,0,0,0,1,0,111.375,40
7295,1,0,0.0,1,0,0,0,1,0,0,0,1,0,141.07947981342477,79
7296,3,64,1.38,1,296,0,1,0,0,0,1,0,0,141.07947981342477,102
7297,2,30,0.67,2,80,0,1,0,0,0,0,1,0,141.07947981342477,125
7298,5,0,0.0,1,188,1,0,0,0,0,0,1,0,56.44444444444444,75
7299,2,2,1.58,2,88,0,1,0,0,0,0,1,0,106.66666666666667,120
7300,2,34,0.74,1,0,0,0,1,0,0,1,0,0,173.375,350
7301,3,23,0.32,1,159,0,1,0,0,0,0,1,0,141.07947981342477,110
7302,1,0,0.0,1,14,0,1,0,0,0,0,1,0,159.0,39
7303,3,89,1.12,1,0,0,0,1,0,0,1,0,0,164.16666666666666,100
7304,3,0,0.0,1,0,0,0,1,0,0,1,0,0,192.25925925925927,115
7305,5,1,0.15,2,6,0,1,0,0,0,0,1,0,141.07947981342477,100
7306,30,1,0.03,96,309,0,0,1,0,0,1,0,0,125.71428571428571,155
7307,4,7,0.34,9,89,0,1,0,0,0,1,0,0,50.0,199
7308,1,52,2.03,4,0,0,0,0,1,0,0,1,0,180.0,48
7309,1,1,1.0,1,65,0,0,1,0,0,0,1,0,142.25,75
7310,3,0,0.0,1,0,0,0,1,0,0,0,1,0,216.10526315789474,165
7311,1,4,0.11,1,0,0,1,0,0,0,0,1,0,345.5,50
7312,1,1,0.02,1,0,0,0,1,0,0,0,0,1,69.28571428571429,45
7313,2,8,0.16,1,8,0,1,0,0,0,1,0,0,105.13333333333334,120
7314,3,3,0.21,1,0,0,1,0,0,0,0,1,0,59.416666666666664,250
7315,2,2,0.04,1,0,0,0,1,0,0,1,0,0,200.66666666666666,200
7316,2,6,3.0,327,328,0,0,1,0,0,1,0,0,81.83333333333333,396
7317,3,1,0.03,1,0,0,0,1,0,0,1,0,0,201.64705882352942,150
7318,3,11,1.17,5,347,0,1,0,0,0,0,1,0,205.45454545454547,60
7319,3,100,2.62,1,0,0,0,1,0,0,1,0,0,141.07947981342477,145
7320,7,3,0.16,1,0,0,1,0,0,0,0,1,0,140.88888888888889,75
7321,1,119,2.57,2,1,0,1,0,0,0,0,1,0,141.07947981342477,95
7322,2,10,3.13,4,128,0,0,0,1,0,0,1,0,219.5,44
7323,3,0,0.0,1,109,0,0,0,1,0,1,0,0,141.07947981342477,135
7324,3,2,0.09,4,189,0,1,0,0,0,1,0,0,241.6153846153846,215
7325,2,7,5.68,2,302,0,0,0,1,0,0,1,0,152.83333333333334,32
7326,1,1,0.04,1,0,0,1,0,0,0,0,1,0,90.0,50
7327,2,0,0.0,2,341,0,0,0,1,0,0,1,0,288.0344827586207,65
7328,5,1,0.03,1,0,0,0,1,0,0,0,1,0,94.125,50
7329,3,6,6.0,1,63,0,0,1,0,0,1,0,0,146.0,160
7330,10,3,0.29,1,17,0,0,1,0,0,1,0,0,100.28571428571429,150
7331,4,9,0.63,1,89,0,0,1,0,0,0,1,0,183.6,87
7332,2,1,0.03,1,177,0,0,1,0,0,0,1,0,182.45454545454547,260
7333,10,0,0.0,2,0,0,1,0,0,0,0,1,0,133.1818181818182,65
7334,7,0,0.0,1,61,0,1,0,0,0,0,1,0,152.75,80
7335,15,0,0.0,1,87,0,0,1,0,0,1,0,0,115.0,400
7336,3,0,0.0,1,0,0,0,1,0,0,1,0,0,225.6,419
7337,1,0,0.0,1,0,0,0,0,1,0,0,1,0,60.25,50
7338,1,14,1.17,1,0,0,1,0,0,0,1,0,0,109.0,150
7339,5,8,0.68,1,314,0,0,0,1,0,0,1,0,37.5,44
7340,3,4,0.41,1,335,0,0,1,0,0,0,1,0,289.64285714285717,99
7341,4,85,1.41,1,91,0,0,1,0,0,1,0,0,141.07947981342477,273
7342,5,3,0.42,1,0,0,0,1,0,0,0,1,0,264.6666666666667,47
7343,2,9,0.46,1,41,0,0,1,0,0,1,0,0,151.11111111111111,250
7344,30,0,0.0,9,364,0,0,1,0,0,0,1,0,174.69230769230768,73
7345,1,15,0.43,6,180,0,1,0,0,0,0,0,1,120.75,79
7346,29,0,0.0,327,355,0,0,1,0,0,1,0,0,141.07947981342477,202
7347,1,1,0.02,1,0,0,0,1,0,0,0,1,0,159.9,80
7348,1,0,0.0,2,0,0,1,0,0,0,0,1,0,302.5,75
7349,1,3,0.08,1,0,0,0,1,0,0,1,0,0,204.36363636363637,400
7350,10,2,0.05,2,0,0,1,0,0,0,1,0,0,125.33333333333333,80
7351,10,2,0.08,1,0,0,0,1,0,0,1,0,0,141.07947981342477,110
7352,2,3,2.65,1,0,0,1,0,0,0,0,1,0,236.66666666666666,64
7353,4,11,0.56,1,0,0,0,0,1,0,1,0,0,52.0,108
7354,3,5,0.11,1,0,0,0,1,0,0,0,1,0,113.73333333333333,62
7355,1,8,0.28,1,0,0,0,1,0,0,0,1,0,141.07947981342477,75
7356,2,3,0.1,1,16,0,1,0,0,0,1,0,0,109.5,200
7357,3,2,0.15,1,0,0,1,0,0,0,0,1,0,199.57142857142858,85
7358,2,6,2.5,1,1,0,0,1,0,0,1,0,0,148.85714285714286,165
7359,1,4,0.12,1,0,0,1,0,0,0,0,1,0,146.5,50
7360,4,34,0.72,3,68,0,1,0,0,0,0,1,0,76.5,69
7361,2,18,0.42,1,0,0,1,0,0,0,0,1,0,174.28571428571428,46
7362,1,39,0.87,4,351,0,0,0,1,0,0,0,1,140.66666666666666,40
7363,1,92,2.4,2,47,0,0,1,0,0,0,1,0,96.66666666666667,95
7364,2,12,1.95,1,352,0,1,0,0,0,1,0,0,219.0,300
7365,4,0,0.0,1,0,0,0,1,0,0,1,0,0,44.0,350
7366,3,7,0.31,1,0,0,1,0,0,0,1,0,0,120.08333333333333,200
7367,5,0,0.0,1,0,0,0,1,0,0,1,0,0,255.0,500
7368,1,19,2.57,5,199,0,1,0,0,0,0,1,0,102.0,70
7369,7,82,2.34,12,152,0,0,0,1,0,0,1,0,140.8125,60
7370,1,90,4.13,2,100,0,0,0,1,0,0,1,0,240.0,47
7371,7,17,0.46,1,311,0,0,1,0,0,0,1,0,66.0,77
7372,2,133,2.8,1,155,0,0,1,0,0,0,1,0,181.27272727272728,89
7373,2,1,0.02,1,0,0,1,0,0,0,1,0,0,53.0,120
7374,1,36,3.59,2,329,0,1,0,0,0,0,1,0,101.875,67
7375,3,2,0.05,1,0,0,0,1,0,0,0,1,0,74.8,90
7376,7,0,0.0,1,0,0,0,1,0,0,1,0,0,125.0,179
7377,2,28,5.12,1,289,0,0,0,1,0,1,0,0,299.35483870967744,99
7378,2,29,1.29,1,58,0,0,1,0,0,1,0,0,225.0,305
7379,1,2,0.06,1,0,0,0,1,0,0,1,0,0,85.44444444444444,125
7380,4,0,0.0,1,179,0,1,0,0,0,0,1,0,106.0,45
7381,1,9,0.45,1,0,0,1,0,0,0,0,1,0,85.9,45
7382,1,0,0.0,2,359,0,0,0,1,0,0,1,0,89.0,74
7383,1,26,1.01,2,192,0,1,0,0,0,1,0,0,51.833333333333336,224
7384,4,26,0.75,1,188,0,0,1,0,0,1,0,0,241.9,240
7385,1,1,1.0,1,353,0,1,0,0,0,0,0,1,59.416666666666664,20
7386,5,42,1.21,2,29,0,0,1,0,0,0,1,0,214.75,99
7387,3,115,4.1,4,71,1,0,0,0,0,0,1,0,219.0,79
7388,5,150,4.19,1,105,0,0,1,0,0,1,0,0,128.21052631578948,294
7389,2,35,3.23,9,9,0,0,1,0,0,0,0,1,89.66666666666667,49
7390,30,0,0.0,2,249,0,0,1,0,0,1,0,0,141.07947981342477,180
7391,2,6,6.0,1,137,0,1,0,0,0,1,0,0,147.0,150
7392,4,32,0.5,1,8,0,1,0,0,0,1,0,0,115.33333333333333,98
7393,14,6,0.25,28,201,0,0,1,0,0,0,0,1,155.42857142857142,35
7394,2,21,0.4,1,191,0,0,1,0,0,1,0,0,165.2,150
7395,30,1,0.16,232,234,0,0,1,0,0,1,0,0,160.375,269
7396,2,3,0.12,1,0,0,1,0,0,0,0,1,0,67.5,55
7397,1,18,0.47,2,0,0,0,1,0,0,1,0,0,155.0,250
7398,3,14,0.22,1,365,0,0,1,0,0,0,1,0,80.6,99
7399,2,1,0.03,1,0,0,1,0,0,0,0,0,1,252.57142857142858,50
7400,14,0,0.0,2,133,0,0,1,0,0,0,1,0,205.92307692307693,75
7401,7,1,1.0,1,68,0,1,0,0,0,1,0,0,226.66666666666666,120
7402,29,0,0.0,96,296,0,0,1,0,0,1,0,0,99.0,255
7403,1,9,0.68,1,0,0,0,1,0,0,0,1,0,103.33333333333333,95
7404,5,4,0.27,1,0,0,1,0,0,0,1,0,0,114.0,172
7405,2,12,0.34,1,0,0,1,0,0,0,0,1,0,116.77777777777777,65
7406,3,56,2.01,1,256,0,0,1,0,0,1,0,0,137.04761904761904,220
7407,2,1,1.0,1,303,0,1,0,0,0,1,0,0,92.28571428571429,225
7408,3,21,2.4,1,42,0,0,1,0,0,1,0,0,141.07947981342477,200
7409,3,27,1.79,1,320,0,0,1,0,0,1,0,0,209.07142857142858,150
7410,4,2,0.91,1,4,0,0,1,0,0,1,0,0,236.9,299
7411,30,0,0.0,4,364,0,0,1,0,0,0,1,0,84.83333333333333,73
7412,1,11,0.19,5,183,0,0,0,1,0,0,1,0,141.07947981342477,70
7413,5,4,2.03,1,313,0,1,0,0,0,0,1,0,204.2,75
7414,3,0,0.0,2,0,0,1,0,0,0,0,1,0,58.583333333333336,55
7415,1,21,0.55,1,364,0,0,0,1,0,0,1,0,129.0,75
7416,5,4,0.18,1,3,0,1,0,0,0,1,0,0,81.75,115
7417,1,1,1.0,3,266,0,0,1,0,0,1,0,0,116.23076923076923,229
7418,6,3,0.23,1,0,0,0,1,0,0,1,0,0,282.8181818181818,175
7419,1,81,6.12,1,228,0,0,1,0,0,1,0,0,155.34782608695653,180
7420,2,0,0.0,3,0,0,1,0,0,0,0,1,0,92.5,99
7421,5,1,0.05,1,0,0,0,1,0,0,1,0,0,141.07947981342477,125
7422,30,1,0.27,103,209,0,0,0,1,0,0,1,0,78.16666666666667,60
7423,2,1,0.02,1,0,0,1,0,0,0,0,1,0,79.0,130
7424,2,71,1.84,2,363,0,1,0,0,0,0,1,0,180.4,60
7425,1,26,0.54,1,0,0,0,1,0,0,1,0,0,194.0,160
7426,2,17,0.92,2,72,0,0,0,1,0,0,1,0,253.7,150
7427,2,8,0.5,2,3,0,0,1,0,0,1,0,0,141.07947981342477,200
7428,1,0,0.0,1,0,0,1,0,0,0,0,1,0,256.1,95
7429,2,1,0.05,1,0,0,0,1,0,0,0,1,0,141.07947981342477,100
7430,1,45,1.35,4,351,0,1,0,0,0,0,1,0,108.0,51
7431,3,11,0.25,1,0,0,0,1,0,0,1,0,0,138.6,139
7432,3,2,0.51,1,158,0,1,0,0,0,0,1,0,105.5,60
7433,2,73,3.71,1,318,0,1,0,0,0,1,0,0,158.71428571428572,90
7434,3,24,1.73,1,153,0,0,0,1,0,0,1,0,114.11111111111111,50
7435,30,1,0.29,43,331,0,1,0,0,0,0,1,0,154.85714285714286,38
7436,1,0,0.0,1,355,0,0,0,1,0,0,1,0,209.31578947368422,95
7437,2,53,3.99,1,122,0,1,0,0,0,1,0,0,213.8,130
7438,7,0,0.0,1,0,0,1,0,0,0,0,1,0,214.76470588235293,50
7439,1,31,0.93,3,279,0,1,0,0,0,0,1,0,231.46153846153845,85
7440,28,0,0.0,49,257,0,0,1,0,0,1,0,0,248.71428571428572,714
